,Unnamed: 0,year,month,WD,sampling_date,basin,sampling_point,BOD,chla,COD,chro,DO,EC,SS,wtemp,TOC,clar,lake_x,Title,Satellite_date,check_same_date,lake_y,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,check
570,570,,,,20180108,,D3,,4.6,,,10.9,,,6.8,,3.7,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
571,571,,,,20180115,,D3,,4.1,,,11.9,,,6.2,,3.4,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
572,572,,,,20180122,,D3,,9.8,,,9.3,,,6,,3.7,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
573,573,,,,20180129,,D3,,,,,,,,,,,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
574,574,,,,20180205,,D3,,3.3,,,12.3,,,3.4,,4.3,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
575,575,,,,20180212,,D3,,,,,,,,,,,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
576,576,,,,20180219,,D3,,,,,,,,,,,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
577,577,,,,20180226,,D3,,,,,,,,,,,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
578,578,,,,20180305,,D3,,3.4,,,12.7,,,5.1,,4.1,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
579,579,,,,20180312,,D3,,3.9,,,13,,,5.7,,3.6,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
580,580,,,,20180319,,D3,,2.5,,,12.6,,,6.3,,3.9,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
581,581,,,,20180326,,D3,,2.3,,,12.5,,,7.3,,4.2,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
582,582,,,,20180402,,D3,,2.8,,,12.6,,,8.8,,2.6,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
583,583,,,,20180409,,D3,,2.9,,,12.1,,,9.2,,2.7,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
584,584,,,,20180416,,D3,,2.5,,,12.3,,,9.7,,3,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
585,585,,,,20180423,,D3,,4.6,,,11.2,,,11.9,,2.4,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
586,586,,,,20180430,,D3,,3.2,,,10.6,,,12.7,,4.5,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
587,587,,,,20180508,,D3,,5.5,,,10.4,,,13.6,,3.1,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
588,588,,,,20180514,,D3,,4.2,,,10.6,,,15.2,,3.2,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
589,589,,,,20180521,,D3,,11.8,,,11.4,,,16.1,,3.4,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
590,590,,,,20180528,,D3,,16.8,,,12.4,,,17.7,,2.4,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
591,591,,,,20180604,,D3,,16.5,,,13.1,,,19,,2.7,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
592,592,,,,20180611,,D3,,19.7,,,12.1,,,21.6,,2.8,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
593,593,,,,20180618,,D3,,17.4,,,11.1,,,20.8,,2.8,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
594,594,,,,20180625,,D3,,11.2,,,11.6,,,22.7,,3.1,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
595,595,,,,20180702,,D3,,9.6,,,12.1,,,23.7,,2.2,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
596,596,,,,20180709,,D3,,8.6,,,9.5,,,24.2,,1.8,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
597,597,,,,20180716,,D3,,8,,,9.8,,,26.7,,1.5,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
598,598,,,,20180723,,D3,,8.1,,,7.3,,,26.1,,2.5,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
599,599,,,,20180730,,D3,,9.5,,,7.8,,,25.8,,1.5,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
600,600,,,,20180806,,D3,,14,,,9.8,,,27,,1.2,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
601,601,,,,20180813,,D3,,12.5,,,7,,,27.3,,1.8,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
602,602,,,,20180820,,D3,,11.9,,,7,,,27.3,,1.5,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
603,603,,,,20180827,,D3,,12.9,,,7.3,,,26.7,,1.7,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
604,604,,,,20180903,,D3,,7.1,,,4.1,,,25,,2.1,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
605,605,,,,20180910,,D3,,4.6,,,4.2,,,24,,2.1,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
606,606,,,,20180917,,D3,,4.9,,,4.7,,,23.6,,2.5,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
607,607,,,,20180927,,D3,,8.2,,,5.4,,,23.1,,2.1,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
608,608,,,,20181001,,D3,,8.6,,,6.6,,,22.6,,2.7,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
609,609,,,,20181008,,D3,,10.4,,,6.7,,,21.9,,2.3,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
610,610,,,,20181015,,D3,,17.6,,,7.2,,,20.9,,2,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
611,611,,,,20181022,,D3,,25.2,,,8.2,,,19.8,,2.1,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
612,612,,,,20181029,,D3,,14.6,,,8.3,,,18.4,,2.7,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
613,613,,,,20181105,,D3,,8.7,,,8.3,,,17.5,,3.6,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
614,614,,,,20181112,,D3,,10.2,,,8.4,,,16.8,,3.5,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
615,615,,,,20181119,,D3,,17.4,,,8.8,,,15.8,,3.5,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
616,616,,,,20181126,,D3,,17.5,,,9.1,,,14.6,,3.2,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
617,617,,,,20181203,,D3,,17.9,,,9.6,,,13.8,,3.4,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
618,618,,,,20181210,,D3,,11.8,,,9.5,,,11.9,,3.3,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
619,619,,,,20181217,,D3,,5.8,,,9.2,,,10.2,,3.7,대청호,1_1_20181219T022109_20181219T022640_T52SCF.tif,20181219,처_음,대청호,443.6666667,559.8888889,534.8888889,471.3333333,449.2222222,408,391.3333333,383.6666667,342.1111111,322.3333333,224.6666667,164.7777778,3
620,620,,,,20181224,,D3,,4.5,,,9.5,,,9.6,,4.5,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
621,621,,,,20190102,,D3,,4.7,,,10.3,,,7.5,,4.8,대청호,1_1_20190103T022101_20190103T022621_T52SCF.tif,20190103,처_음,대청호,46.33333333,77.22222222,97.77777778,75.66666667,70.77777778,51.22222222,46,46.22222222,30.11111111,17.33333333,42.44444444,41.44444444,2
622,622,,,,20190107,,D3,,5.1,,,11.3,,,7,,3.3,대청호,1_1_20190108T022059_20190108T022054_T52SCF.tif,20190108,처_음,대청호,699,1044.666667,1041,1025.777778,1010.444444,1023.777778,1028,1188.333333,1030.222222,863.3333333,1038.333333,741.3333333,3
623,623,,,,20190114,,D3,,3.2,,,11.5,,,6.7,,4.1,대청호,1_1_20190113T022041_20190113T022347_T52SCF.tif,20190113,처_음,대청호,337.3333333,336.1111111,331.2222222,304.7777778,279.4444444,235.2222222,210.7777778,230.6666667,192.5555556,120,116.6666667,90.66666667,2
624,624,,,,20190121,,D3,,5.2,,,11.1,,,6,,4.5,대청호,1_1_20190123T022001_20190123T022523_T52SCF.tif,20190123,처_음,대청호,2585.666667,2679.777778,2461.333333,2226.222222,2154.222222,2045.777778,1924.222222,2350.888889,1795.888889,1989.666667,1427.888889,858.2222222,3
625,625,,,,20190128,,D3,,3.8,,,10.8,,,5.6,,4.7,대청호,1_1_20190128T021949_20190128T021943_T52SCF.tif,20190128,처_음,대청호,741.3333333,816.8888889,766.1111111,678,655.2222222,638.5555556,625.7777778,638.8888889,576,486.6666667,366.3333333,265.4444444,3
626,626,,,,20190207,,D3,,4.3,,,11.1,,,5.5,,4.1,대청호,1_1_20190207T021849_20190207T021849_T52SCF.tif,20190207,처_음,대청호,437.6666667,530.7777778,518.5555556,459.2222222,464,475.8888889,470.6666667,483.4444444,436.7777778,466.3333333,370.5555556,293.5555556,2
627,627,,,,20190211,,D3,,5.2,,,12,,,5,,3.9,대청호,1_1_20190212T021821_20190212T022156_T52SCF.tif,20190212,처_음,대청호,858.3333333,738.4444444,667.4444444,556.3333333,547.3333333,506.2222222,487.3333333,499.4444444,441.8888889,422.3333333,258.1111111,181.4444444,3
628,628,,,,20190218,,D3,,5.3,,,10.4,,,5,,4.5,대청호,1_1_20190217T021749_20190217T022318_T52SCF.tif,20190217,처_음,대청호,52.33333333,129.7777778,119.7777778,75.66666667,48.11111111,41.88888889,49,42.11111111,43.11111111,13,44.33333333,41,1
629,629,,,,20190225,,D3,,5.7,,,12.7,,,5.2,,4.7,대청호,1_1_20190227T021639_20190227T022400_T52SCF.tif,20190227,처_음,대청호,3561,3578.888889,3306.888889,3101.555556,3143.777778,3104.111111,3115.777778,3431.111111,3123.777778,3593,2573.222222,2532.111111,3
630,630,,,,20190304,,D3,,4.6,,,12.4,,,5.6,,3.2,대청호,1_1_20190304T021601_20190304T021558_T52SCF.tif,20190304,처_음,대청호,1115.333333,1044.222222,972.6666667,875.1111111,890.5555556,865.5555556,839.2222222,845.4444444,797.3333333,890.3333333,448.1111111,352.7777778,3
631,631,,,,20190311,,D3,,4.6,,,11.7,,,5.6,,3.1,대청호,1_1_20190309T021559_20190309T022121_T52SCF.tif,20190309,처_음,대청호,2736,2530,2318.888889,2211.777778,2268.444444,2283.555556,2279.444444,2370.444444,2237.333333,2685,1341.222222,1208.555556,2
632,632,,,,20190318,,D3,,5.4,,,12.1,,,5.8,,3.1,대청호,1_1_20190319T021659_20190319T022214_T52SCF.tif,20190319,처_음,대청호,959.3333333,976.6666667,894.1111111,755.1111111,762.2222222,744.2222222,730,713.2222222,662.5555556,685,342.6666667,229,2
633,633,,,,20190325,,D3,,4,,,12.8,,,6.5,,3.1,대청호,1_1_20190324T021601_20190324T022122_T52SCF.tif,20190324,처_음,대청호,52.33333333,61.88888889,116.6666667,62.44444444,41.77777778,18.33333333,14.55555556,27.11111111,20.11111111,12,69.22222222,77,1
634,634,,,,20190401,,D3,,3.7,,,11.9,,,6.6,,3,대청호,1_1_20190403T021651_20190403T021647_T52SCF.tif,20190403,처_음,대청호,159.6666667,156.5555556,188.7777778,112,91.66666667,60.55555556,54.33333333,54,49.33333333,41.33333333,67.11111111,71.66666667,2
635,635,,,,20190408,,D3,,3.6,,,12.3,,,7.8,,3.5,대청호,1_1_20190408T021609_20190408T021607_T52SCF.tif,20190408,처_음,대청호,281.6666667,336.8888889,327.1111111,264.2222222,257.2222222,247.7777778,255,249.8888889,240.7777778,213.3333333,231.3333333,205.8888889,2
636,636,,,,20190415,,D3,,3.5,,,11.6,,,8,,3.5,대청호,1_1_20190413T021611_20190413T022607_T52SCF.tif,20190413,처_음,대청호,1282.666667,1151.111111,1106.888889,1065.777778,1138.111111,1171.222222,1207.333333,1251.555556,1260.222222,1804.666667,903.3333333,805.6666667,2
637,637,,,,20190422,,D3,,5.4,,,12.7,,,10.2,,3.5,대청호,1_1_20190423T021611_20190423T022127_T52SCF.tif,20190423,처_음,대청호,6035,5817.777778,5868.888889,5828,5799,5910.333333,5992.777778,6393.333333,6053.111111,4453.666667,1927.777778,2207.555556,3
638,638,,,,20190429,,D3,,6.4,,,12.1,,,9.9,,3.3,대청호,1_1_20190428T021609_20190428T021610_T52SCF.tif,20190428,처_음,대청호,13680,12876.44444,11787.55556,11144.88889,11392.88889,10844,10527.66667,11003.55556,10114.22222,16154,6006.888889,4284.111111,3
639,639,,,,20190507,,D3,,7.6,,,11.9,,,10.9,,1.9,대청호,1_1_20190508T021609_20190508T021611_T52SCF.tif,20190508,처_음,대청호,1126.333333,1105.777778,1143.333333,996.4444444,1133.666667,1426.777778,1518.777778,1506.444444,1553.555556,2068,1045.444444,889.7777778,2
640,640,,,,20190513,,D3,,6.5,,,13.3,,,12.7,,2.8,대청호,1_1_20190513T021611_20190513T022523_T52SCF.tif,20190513,처_음,대청호,2945.333333,2714.666667,2482,2264.666667,2523.444444,2908.666667,3000.333333,3074.888889,3011.111111,5583.666667,1299.777778,1179.333333,2
641,641,,,,20190520,,D3,,7.2,,,12.4,,,12.5,,2.8,대청호,1_1_20190518T021609_20190518T022132_T52SCF.tif,20190518,처_음,대청호,7055.666667,7308,7285.777778,7332.444444,7619.444444,7670.888889,7789.444444,7952,7734.666667,8949.666667,4639.666667,2905.888889,3
642,642,,,,20190527,,D3,,6.8,,,12.9,,,14.8,,2.7,대청호,1_1_20190528T021609_20190528T021611_T52SCF.tif,20190528,처_음,대청호,2838.666667,2651.111111,2489.111111,2265.777778,2432.333333,2848.222222,3015.666667,3095.111111,3001.111111,5011.333333,1244.333333,1119.222222,3
643,643,,,,20190603,,D3,,6.3,,,12.3,,,15.4,,2.3,대청호,1_1_20190602T021611_20190602T021605_T52SCF.tif,20190602,처_음,대청호,484,431.4444444,454.4444444,315.2222222,293.2222222,276,292.4444444,255.8888889,295.3333333,410.6666667,194.1111111,157.5555556,3
644,644,,,,20190610,,D3,,3.6,,,13,,,16.6,,3.9,대청호,1_1_20190612T021611_20190612T022608_T52SCF.tif,20190612,처_음,대청호,3419,3405.333333,3093.777778,2868.444444,3081.111111,3313.666667,3376.555556,3887.888889,3361.888889,5062.666667,3029.555556,2208.555556,3
645,645,,,,20190617,,D3,,6.4,,,13,,,17.7,,4.2,대청호,1_1_20190617T021609_20190617T022127_T52SCF.tif,20190617,처_음,대청호,502.3333333,514.6666667,481.2222222,302,282.6666667,266.1111111,257.8888889,233.2222222,225,218.6666667,129.4444444,84,3
646,646,,,,20190624,,D3,,3.9,,,11.9,,,19,,5.5,대청호,1_1_20190622T021611_20190622T021607_T52SCF.tif,20190622,처_음,대청호,795.6666667,701,680.3333333,462.2222222,478.2222222,492.8888889,498.3333333,427.2222222,433.8888889,407,168,134.5555556,3
647,647,,,,20190701,,D3,,6.2,,,10.1,,,18.5,,5,대청호,1_1_20190702T021611_20190702T021608_T52SCF.tif,20190702,처_음,대청호,712,667.7777778,683.3333333,567.2222222,569.1111111,485.1111111,503.2222222,447.5555556,475.8888889,498,476,441.1111111,3
648,648,,,,20190708,,D3,,9.6,,,11.1,,,20.5,,4.7,대청호,1_1_20190707T021609_20190707T021612_T52SCF.tif,20190707,처_음,대청호,1104,1146.444444,1173.333333,1052.444444,1083.222222,1045.666667,1053.777778,971.2222222,1047.888889,1107,1024.777778,972,3
649,649,,,,20190715,,D3,,8,,,9.4,,,22.9,,6.2,대청호,1_1_20190717T021609_20190717T022132_T52SCF.tif,20190717,처_음,대청호,3575.666667,3602.888889,3309.555556,2980.888889,3170.333333,3315.111111,3438.222222,3599.777778,3370.222222,10235.33333,1804.666667,1676.888889,3
650,650,,,,20190722,,D3,,4.2,,,8.5,,,22.6,,3.8,대청호,1_1_20190722T021611_20190722T021608_T52SCF.tif,20190722,처_음,대청호,1640.333333,1498.666667,1351.111111,1116.222222,1197.777778,1337.777778,1396.333333,1355.333333,1317.333333,1552.333333,775.6666667,487.5555556,3
651,651,,,,20190729,,D3,,3.8,,,8.2,,,25.2,,1.5,대청호,1_1_20190727T021609_20190727T021611_T52SCF.tif,20190727,처_음,대청호,2419,2159.777778,2072.666667,1726.666667,1980,2576,2940.888889,2814.888889,2931.444444,7128,2142.777778,1814.444444,3
652,652,,,,20190805,,D3,,4.9,,,7,,,26.6,,4.9,대청호,1_1_20190806T021609_20190806T021610_T52SCF.tif,20190806,처_음,대청호,4831.333333,5480.444444,4940.444444,4134.888889,4556.888889,4678,4693.666667,5514.666667,4596.777778,15621,2235.555556,2315.888889,3
653,653,,,,20190812,,D3,,4.8,,,7,,,27.5,,4.1,대청호,1_1_20190811T021611_20190811T022620_T52SCF.tif,20190811,처_음,대청호,564,567.4444444,613.8888889,479.6666667,488.3333333,452.2222222,450.1111111,387.3333333,427,426,402.2222222,374.4444444,3
654,654,,,,20190819,,D3,,6.2,,,5.3,,,26.7,,4.1,대청호,1_1_20190821T021611_20190821T021605_T52SCF.tif,20190821,처_음,대청호,4759.666667,4244.666667,3910.222222,3563.333333,3821.111111,3876.666667,3913.555556,3797.555556,3881.333333,7637.333333,3071,2555.111111,3
655,655,,,,20190826,,D3,,5.7,,,5.9,,,27.7,,4.1,대청호,1_1_20190826T021609_20190826T021607_T52SCF.tif,20190826,처_음,대청호,214,270.1111111,291.2222222,146.1111111,125.3333333,91,97.44444444,77.77777778,83.66666667,88,69,71.44444444,1
656,656,,,,20190902,,D3,,5.6,,,5.7,,,26.7,,2.6,대청호,1_1_20190905T021609_20190905T021605_T52SCF.tif,20190905,처_음,대청호,8485.666667,7886.222222,8218.666667,8352,8728.777778,8797.666667,8860.555556,8768,8738.555556,13350.33333,4364.777778,3819.111111,3
657,657,,,,20190909,,D3,,5.1,,,5.3,,,25.9,,2.2,대청호,1_1_20190910T021601_20190910T022531_T52SCF.tif,20190910,처_음,대청호,460,413.8888889,447.8888889,278.1111111,275.4444444,220.6666667,240.6666667,189.4444444,219.2222222,176,130.4444444,80.55555556,3
658,658,,,,20190916,,D3,,5.2,,,5.8,,,26.3,,2.6,대청호,1_1_20190915T021609_20190915T022124_T52SCF.tif,20190915,처_음,대청호,359.6666667,399.3333333,376,201.1111111,191.1111111,158.8888889,161.6666667,137.6666667,121.2222222,103.3333333,62.11111111,39.22222222,3
659,659,,,,20190923,,D3,,5.5,,,6.4,,,24.4,,3.5,대청호,1_1_20190925T021559_20190925T022242_T52SCF.tif,20190925,처_음,대청호,223,354.4444444,344.4444444,335.5555556,401.4444444,492.4444444,555.7777778,636.3333333,573.8888889,1090.666667,394.6666667,339.3333333,3
660,660,,,,20190930,,D3,,5.5,,,5,,,23.3,,2.9,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
661,661,,,,20191007,,D3,,4.4,,,4.6,,,23.2,,3.2,대청호,1_1_20191005T021609_20191005T021603_T52SCF.tif,20191005,처_음,대청호,10257,9370.666667,8893.333333,8624.888889,8667.666667,8448.333333,8555.333333,8092.888889,8333.888889,11904.66667,3895.111111,3408.666667,3
662,662,,,,20191014,,D3,,11.1,,,6.1,,,21.8,,2.3,대청호,1_1_20191015T021639_20191015T021642_T52SCF.tif,20191015,처_음,대청호,283.6666667,326.4444444,301.4444444,184.1111111,183.4444444,186.8888889,195.4444444,180.5555556,169.6666667,175,80.11111111,69.55555556,3
663,663,,,,20191021,,D3,,13.7,,,6.4,,,21,,3.3,대청호,1_1_20191020T021721_20191020T021716_T52SCF.tif,20191020,처_음,대청호,286.6666667,263.6666667,265.7777778,181,170.6666667,146.6666667,146.3333333,151,140.4444444,105.3333333,69.55555556,41.66666667,1
664,664,,,,20191028,,D3,,26.5,,,9,,,20,,3.4,대청호,1_1_20191030T021821_20191030T021819_T52SCF.tif,20191030,처_음,대청호,65,96,141.4444444,83.55555556,88.66666667,72.33333333,74.22222222,64.88888889,62.66666667,50.66666667,25.66666667,18.11111111,1
665,665,,,,20191104,,D3,,38,,,9.5,,,19.4,,2.4,대청호,1_1_20191104T021849_20191104T022416_T52SCF.tif,20191104,처_음,대청호,46.33333333,130,135.2222222,79.11111111,79,48.33333333,56.88888889,43.44444444,34.22222222,23,41.22222222,23.44444444,2
666,666,,,,20191111,,D3,,45.9,,,10,,,18,,2.5,대청호,1_1_20191109T021901_20191109T021904_T52SCF.tif,20191109,처_음,대청호,122,139.5555556,169.1111111,120.1111111,130.1111111,104,104.1111111,92.33333333,83.77777778,42.66666667,51.44444444,33.33333333,1
667,667,,,,20191118,,D3,,13.4,,,8.9,,,16.8,,2.8,대청호,1_1_20191119T022001_20191119T021959_T52SCF.tif,20191119,처_음,대청호,2422.666667,1656.888889,1739.333333,1873.555556,2121.555556,2292.444444,2414.888889,1935.111111,2624.444444,3154.666667,2524.111111,2476.666667,3
668,668,,,,20191125,,D3,,7.6,,,8.7,,,15.7,,4.2,대청호,1_1_20191124T022019_20191124T022015_T52SCF.tif,20191124,처_음,대청호,39.33333333,140.7777778,122.4444444,98.66666667,90.44444444,82.77777778,74.66666667,62.66666667,48.55555556,62.33333333,54.44444444,52.33333333,3
669,669,,,,20191202,,D3,,5.8,,,8.6,,,14.3,,4.8,대청호,1_1_20191204T022039_20191204T022042_T52SCF.tif,20191204,처_음,대청호,1,100.2222222,101.3333333,50.33333333,38,30.22222222,25.66666667,28.88888889,17.33333333,1.333333333,28.33333333,48.66666667,0
670,670,,,,20191209,,D3,,6.1,,,8.6,,,12.6,,4.7,대청호,1_1_20191209T022101_20191209T022056_T52SCF.tif,20191209,처_음,대청호,573.6666667,527.3333333,517.8888889,418.4444444,422.7777778,398.1111111,392.7777778,361.8888889,336.6666667,286.3333333,155.8888889,95.88888889,2
671,671,,,,20191216,,D3,,5,,,8.7,,,11.8,,3.6,대청호,1_1_20191214T022109_20191214T022103_T52SCF.tif,20191214,처_음,대청호,108.6666667,196.3333333,182.5555556,129.1111111,110.4444444,92.55555556,81.88888889,93.88888889,67,47.33333333,47.11111111,42.77777778,2
672,672,,,,20191223,,D3,,4.9,,,8.9,,,10.8,,3.1,대청호,1_1_20191224T022109_20191224T022109_T52SCF.tif,20191224,처_음,대청호,6152.666667,5748,5354.222222,5232.444444,5253.777778,5136.111111,5098.444444,5378.666667,4970.333333,5513,4583.333333,4250,2
673,673,,,,20180102,,D5,,4.1,,,11.5,,,7.3,,4,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
674,674,,,,20180108,,D5,,4.9,,,12.3,,,6.6,,4.6,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
675,675,,,,20180115,,D5,,5.4,,,13.3,,,5.8,,4.5,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
676,676,,,,20180122,,D5,,3.5,,,11.4,,,5.6,,5.6,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
677,677,,,,20180129,,D5,,,,,,,,,,,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
678,678,,,,20180205,,D5,,4.2,,,12.4,,,3.7,,4.5,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
679,679,,,,20180212,,D5,,,,,,,,,,,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
680,680,,,,20180219,,D5,,,,,,,,,,,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
681,681,,,,20180226,,D5,,,,,,,,,,,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
682,682,,,,20180305,,D5,,4.4,,,13.1,,,4.5,,4.5,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
683,683,,,,20180312,,D5,,3.9,,,13.4,,,5.5,,4.2,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
684,684,,,,20180319,,D5,,4.9,,,13.2,,,5.8,,2.9,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
685,685,,,,20180326,,D5,,5,,,13.1,,,6.7,,2.5,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
686,686,,,,20180402,,D5,,5.6,,,12.5,,,8.6,,2.8,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
687,687,,,,20180409,,D5,,3.8,,,12.5,,,8.3,,3.2,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
688,688,,,,20180416,,D5,,2.8,,,12.1,,,9.2,,4.3,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
689,689,,,,20180423,,D5,,6.1,,,10.5,,,9.2,,3,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
690,690,,,,20180430,,D5,,4.1,,,10,,,11.4,,2.5,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
691,691,,,,20180508,,D5,,4.1,,,9.3,,,10.8,,2.3,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
692,692,,,,20180514,,D5,,2.7,,,9,,,12.9,,3,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
693,693,,,,20180521,,D5,,4.2,,,9.4,,,11.9,,2,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
694,694,,,,20180528,,D5,,3.6,,,8.9,,,13.2,,2.7,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
695,695,,,,20180604,,D5,,3.4,,,8,,,14.5,,3.7,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
696,696,,,,20180611,,D5,,11.2,,,9.2,,,15.1,,1.4,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
697,697,,,,20180618,,D5,,5,,,6.8,,,14.9,,1.5,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
698,698,,,,20180625,,D5,,4.1,,,6.2,,,15.7,,3.2,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
699,699,,,,20180702,,D5,,6.7,,,5.3,,,16.1,,2,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
700,700,,,,20180709,,D5,,9.9,,,5.9,,,18.6,,2,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
701,701,,,,20180716,,D5,,6.9,,,7.8,,,20.1,,1.8,대청호,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
